round,client_id,domain_idx,rsum_i,n_fold_i2t_r1,n_fold_t2i_r1,i2t_r1,t2i_r1,n_fold_i2t_r5,n_fold_t2i_r5,i2t_r5,t2i_r5
7,11,2,86.82046491069455,13.617021276595745,31.631205673758863,13.031161473087819,28.541076487252123,14.964539007092199,68.72340425531915,14.44759206798867,68.90934844192634
7,11,3,65.1685782769755,10.070422535211268,24.788732394366196,6.891701828410689,23.417721518987342,39.78873239436619,65.56338028169014,22.855133614627285,64.69760900140648
7,11,4,47.437786640079764,11.4,15.3,9.272183449651047,11.465603190428714,37.2,50.3,42.671984047856434,44.267198404785645
7,12,0,60.03496420733708,10.617283950617285,20.65843621399177,10.024650780608052,18.73459326211997,41.56378600823045,60.74074074074074,41.33114215283484,52.75267050123254
7,12,1,72.10345503141573,10.292887029288703,25.439330543933053,9.949832775919733,26.421404682274247,41.50627615062761,61.33891213389121,28.010033444816052,60.53511705685619
7,12,2,86.82046491069455,13.617021276595745,31.631205673758863,13.031161473087819,28.541076487252123,14.964539007092199,68.72340425531915,14.44759206798867,68.90934844192634
7,12,3,65.1685782769755,10.070422535211268,24.788732394366196,6.891701828410689,23.417721518987342,39.78873239436619,65.56338028169014,22.855133614627285,64.69760900140648
7,12,4,47.437786640079764,11.4,15.3,9.272183449651047,11.465603190428714,37.2,50.3,42.671984047856434,44.267198404785645
7,13,0,60.03496420733708,10.617283950617285,20.65843621399177,10.024650780608052,18.73459326211997,41.56378600823045,60.74074074074074,41.33114215283484,52.75267050123254
7,13,1,72.10345503141573,10.292887029288703,25.439330543933053,9.949832775919733,26.421404682274247,41.50627615062761,61.33891213389121,28.010033444816052,60.53511705685619
7,13,2,86.82046491069455,13.617021276595745,31.631205673758863,13.031161473087819,28.541076487252123,14.964539007092199,68.72340425531915,14.44759206798867,68.90934844192634
7,13,3,65.1685782769755,10.070422535211268,24.788732394366196,6.891701828410689,23.417721518987342,39.78873239436619,65.56338028169014,22.855133614627285,64.69760900140648
7,13,4,47.437786640079764,11.4,15.3,9.272183449651047,11.465603190428714,37.2,50.3,42.671984047856434,44.267198404785645
7,14,0,60.03496420733708,10.617283950617285,20.65843621399177,10.024650780608052,18.73459326211997,41.56378600823045,60.74074074074074,41.33114215283484,52.75267050123254
7,14,1,72.10345503141573,10.292887029288703,25.439330543933053,9.949832775919733,26.421404682274247,41.50627615062761,61.33891213389121,28.010033444816052,60.53511705685619
7,14,2,86.82046491069455,13.617021276595745,31.631205673758863,13.031161473087819,28.541076487252123,14.964539007092199,68.72340425531915,14.44759206798867,68.90934844192634
7,14,3,65.1685782769755,10.070422535211268,24.788732394366196,6.891701828410689,23.417721518987342,39.78873239436619,65.56338028169014,22.855133614627285,64.69760900140648
7,14,4,47.437786640079764,11.4,15.3,9.272183449651047,11.465603190428714,37.2,50.3,42.671984047856434,44.267198404785645
8,10,0,63.15996632074419,10.864197530864196,21.97530864197531,10.024650780608052,20.29580936729663,41.23456790123457,62.962962962962955,43.46754313886606,55.71076417419885
8,10,1,75.95212773400876,11.548117154811717,27.19665271966527,10.117056856187292,27.090301003344482,43.09623430962343,62.51046025104603,39.54849498327759,62.207357859531776
8,10,2,89.30022301247664,13.75886524822695,32.198581560283685,13.243626062322946,30.099150141643058,15.24822695035461,69.9290780141844,16.14730878186969,69.97167138810198
8,10,3,66.85723341455201,9.647887323943662,25.845070422535212,6.610407876230661,24.753867791842474,40.84507042253521,66.61971830985917,21.09704641350211,65.26019690576652
8,10,4,47.437786640079764,11.5,15.2,9.272183449651047,11.465603190428714,39.1,52.0,40.57826520438684,44.66600199401795
8,11,0,63.15996632074419,10.864197530864196,21.97530864197531,10.024650780608052,20.29580936729663,41.23456790123457,62.962962962962955,43.46754313886606,55.71076417419885
8,11,1,75.95212773400876,11.548117154811717,27.19665271966527,10.117056856187292,27.090301003344482,43.09623430962343,62.51046025104603,39.54849498327759,62.207357859531776
8,11,2,89.30022301247664,13.75886524822695,32.198581560283685,13.243626062322946,30.099150141643058,15.24822695035461,69.9290780141844,16.14730878186969,69.97167138810198
8,11,3,66.85723341455201,9.647887323943662,25.845070422535212,6.610407876230661,24.753867791842474,40.84507042253521,66.61971830985917,21.09704641350211,65.26019690576652
8,11,4,47.437786640079764,11.5,15.2,9.272183449651047,11.465603190428714,39.1,52.0,40.57826520438684,44.66600199401795
8,12,0,63.15996632074419,10.864197530864196,21.97530864197531,10.024650780608052,20.29580936729663,41.23456790123457,62.962962962962955,43.46754313886606,55.71076417419885
8,12,1,75.95212773400876,11.548117154811717,27.19665271966527,10.117056856187292,27.090301003344482,43.09623430962343,62.51046025104603,39.54849498327759,62.207357859531776
8,12,2,89.30022301247664,13.75886524822695,32.198581560283685,13.243626062322946,30.099150141643058,15.24822695035461,69.9290780141844,16.14730878186969,69.97167138810198
8,12,3,66.85723341455201,9.647887323943662,25.845070422535212,6.610407876230661,24.753867791842474,40.84507042253521,66.61971830985917,21.09704641350211,65.26019690576652
8,12,4,47.437786640079764,11.5,15.2,9.272183449651047,11.465603190428714,39.1,52.0,40.57826520438684,44.66600199401795
8,13,0,63.15996632074419,10.864197530864196,21.97530864197531,10.024650780608052,20.29580936729663,41.23456790123457,62.962962962962955,43.46754313886606,55.71076417419885
8,13,1,75.95212773400876,11.548117154811717,27.19665271966527,10.117056856187292,27.090301003344482,43.09623430962343,62.51046025104603,39.54849498327759,62.207357859531776
8,13,2,89.30022301247664,13.75886524822695,32.198581560283685,13.243626062322946,30.099150141643058,15.24822695035461,69.9290780141844,16.14730878186969,69.97167138810198
8,13,3,66.85723341455201,9.647887323943662,25.845070422535212,6.610407876230661,24.753867791842474,40.84507042253521,66.61971830985917,21.09704641350211,65.26019690576652
8,13,4,47.437786640079764,11.5,15.2,9.272183449651047,11.465603190428714,39.1,52.0,40.57826520438684,44.66600199401795
8,14,0,63.15996632074419,10.864197530864196,21.97530864197531,10.024650780608052,20.29580936729663,41.23456790123457,62.962962962962955,43.46754313886606,55.71076417419885
8,14,1,75.95212773400876,11.548117154811717,27.19665271966527,10.117056856187292,27.090301003344482,43.09623430962343,62.51046025104603,39.54849498327759,62.207357859531776
8,14,2,89.30022301247664,13.75886524822695,32.198581560283685,13.243626062322946,30.099150141643058,15.24822695035461,69.9290780141844,16.14730878186969,69.97167138810198
8,14,3,66.85723341455201,9.647887323943662,25.845070422535212,6.610407876230661,24.753867791842474,40.84507042253521,66.61971830985917,21.09704641350211,65.26019690576652
8,14,4,47.437786640079764,11.5,15.2,9.272183449651047,11.465603190428714,39.1,52.0,40.57826520438684,44.66600199401795
9,10,0,67.60143508796845,11.02880658436214,24.44444444444444,9.942481511914544,22.18570254724733,42.13991769547325,64.60905349794238,48.151191454396056,57.51848808545604
9,10,1,83.31222624928283,13.389121338912137,28.033472803347273,14.297658862876254,27.59197324414716,45.69037656903765,63.51464435146444,42.89297658862876,62.458193979933114
9,10,2,90.93002230124767,13.75886524822695,32.836879432624116,13.668555240793202,30.665722379603398,17.23404255319149,70.28368794326241,18.555240793201133,67.70538243626062
9,10,3,67.56235019116103,9.295774647887324,27.53521126760564,6.610407876230661,24.12095639943741,39.225352112676056,66.83098591549296,20.534458509142052,66.66666666666667
9,10,4,48.93629112662014,12.0,15.7,9.272183449651047,11.964107676969093,38.2,53.3,41.47557328015952,45.66301096709871
9,11,0,67.60143508796845,11.02880658436214,24.44444444444444,9.942481511914544,22.18570254724733,42.13991769547325,64.60905349794238,48.151191454396056,57.51848808545604
9,11,1,83.31222624928283,13.389121338912137,28.033472803347273,14.297658862876254,27.59197324414716,45.69037656903765,63.51464435146444,42.89297658862876,62.458193979933114
9,11,2,90.93002230124767,13.75886524822695,32.836879432624116,13.668555240793202,30.665722379603398,17.23404255319149,70.28368794326241,18.555240793201133,67.70538243626062
9,11,3,67.56235019116103,9.295774647887324,27.53521126760564,6.610407876230661,24.12095639943741,39.225352112676056,66.83098591549296,20.534458509142052,66.66666666666667
9,11,4,48.93629112662014,12.0,15.7,9.272183449651047,11.964107676969093,38.2,53.3,41.47557328015952,45.66301096709871
9,12,0,67.60143508796845,11.02880658436214,24.44444444444444,9.942481511914544,22.18570254724733,42.13991769547325,64.60905349794238,48.151191454396056,57.51848808545604
9,12,1,83.31222624928283,13.389121338912137,28.033472803347273,14.297658862876254,27.59197324414716,45.69037656903765,63.51464435146444,42.89297658862876,62.458193979933114
9,12,2,90.93002230124767,13.75886524822695,32.836879432624116,13.668555240793202,30.665722379603398,17.23404255319149,70.28368794326241,18.555240793201133,67.70538243626062
9,12,3,67.56235019116103,9.295774647887324,27.53521126760564,6.610407876230661,24.12095639943741,39.225352112676056,66.83098591549296,20.534458509142052,66.66666666666667
9,12,4,48.93629112662014,12.0,15.7,9.272183449651047,11.964107676969093,38.2,53.3,41.47557328015952,45.66301096709871
9,13,0,67.60143508796845,11.02880658436214,24.44444444444444,9.942481511914544,22.18570254724733,42.13991769547325,64.60905349794238,48.151191454396056,57.51848808545604
9,13,1,83.31222624928283,13.389121338912137,28.033472803347273,14.297658862876254,27.59197324414716,45.69037656903765,63.51464435146444,42.89297658862876,62.458193979933114
9,13,2,90.93002230124767,13.75886524822695,32.836879432624116,13.668555240793202,30.665722379603398,17.23404255319149,70.28368794326241,18.555240793201133,67.70538243626062
9,13,3,67.56235019116103,9.295774647887324,27.53521126760564,6.610407876230661,24.12095639943741,39.225352112676056,66.83098591549296,20.534458509142052,66.66666666666667
9,13,4,48.93629112662014,12.0,15.7,9.272183449651047,11.964107676969093,38.2,53.3,41.47557328015952,45.66301096709871
9,14,0,67.60143508796845,11.02880658436214,24.44444444444444,9.942481511914544,22.18570254724733,42.13991769547325,64.60905349794238,48.151191454396056,57.51848808545604
9,14,1,83.31222624928283,13.389121338912137,28.033472803347273,14.297658862876254,27.59197324414716,45.69037656903765,63.51464435146444,42.89297658862876,62.458193979933114
9,14,2,90.93002230124767,13.75886524822695,32.836879432624116,13.668555240793202,30.665722379603398,17.23404255319149,70.28368794326241,18.555240793201133,67.70538243626062
9,14,3,67.56235019116103,9.295774647887324,27.53521126760564,6.610407876230661,24.12095639943741,39.225352112676056,66.83098591549296,20.534458509142052,66.66666666666667
9,14,4,48.93629112662014,12.0,15.7,9.272183449651047,11.964107676969093,38.2,53.3,41.47557328015952,45.66301096709871
10,10,0,67.19045348644545,10.781893004115227,24.60905349794239,8.874281018898932,22.925225965488906,44.03292181069959,65.51440329218106,47.16516023007395,59.65488907148726
10,10,1,91.34010159387637,13.807531380753138,28.953974895397486,20.652173913043477,27.926421404682273,46.61087866108787,64.51882845188285,48.41137123745819,63.96321070234114
10,10,2,95.32196170614588,13.191489361702128,34.11347517730496,15.93484419263456,32.08215297450425,22.411347517730498,71.20567375886523,21.60056657223796,69.97167138810198
10,10,3,70.87003030843287,9.225352112676056,29.366197183098592,6.610407876230661,25.668073136427566,37.25352112676056,68.45070422535211,17.862165963431785,66.24472573839662
10,10,4,49.5344965104686,11.7,16.0,9.272183449651047,12.562313060817548,38.3,54.0,41.5752741774676,43.86839481555334
10,11,0,67.19045348644545,10.781893004115227,24.60905349794239,8.874281018898932,22.925225965488906,44.03292181069959,65.51440329218106,47.16516023007395,59.65488907148726
10,11,1,91.34010159387637,13.807531380753138,28.953974895397486,20.652173913043477,27.926421404682273,46.61087866108787,64.51882845188285,48.41137123745819,63.96321070234114
10,11,2,95.32196170614588,13.191489361702128,34.11347517730496,15.93484419263456,32.08215297450425,22.411347517730498,71.20567375886523,21.60056657223796,69.97167138810198
10,11,3,70.87003030843287,9.225352112676056,29.366197183098592,6.610407876230661,25.668073136427566,37.25352112676056,68.45070422535211,17.862165963431785,66.24472573839662
10,11,4,49.5344965104686,11.7,16.0,9.272183449651047,12.562313060817548,38.3,54.0,41.5752741774676,43.86839481555334
10,12,0,67.19045348644545,10.781893004115227,24.60905349794239,8.874281018898932,22.925225965488906,44.03292181069959,65.51440329218106,47.16516023007395,59.65488907148726
10,12,1,91.34010159387637,13.807531380753138,28.953974895397486,20.652173913043477,27.926421404682273,46.61087866108787,64.51882845188285,48.41137123745819,63.96321070234114
10,12,2,95.32196170614588,13.191489361702128,34.11347517730496,15.93484419263456,32.08215297450425,22.411347517730498,71.20567375886523,21.60056657223796,69.97167138810198
10,12,3,70.87003030843287,9.225352112676056,29.366197183098592,6.610407876230661,25.668073136427566,37.25352112676056,68.45070422535211,17.862165963431785,66.24472573839662
10,12,4,49.5344965104686,11.7,16.0,9.272183449651047,12.562313060817548,38.3,54.0,41.5752741774676,43.86839481555334
10,13,0,67.19045348644545,10.781893004115227,24.60905349794239,8.874281018898932,22.925225965488906,44.03292181069959,65.51440329218106,47.16516023007395,59.65488907148726
10,13,1,91.34010159387637,13.807531380753138,28.953974895397486,20.652173913043477,27.926421404682273,46.61087866108787,64.51882845188285,48.41137123745819,63.96321070234114
10,13,2,95.32196170614588,13.191489361702128,34.11347517730496,15.93484419263456,32.08215297450425,22.411347517730498,71.20567375886523,21.60056657223796,69.97167138810198
10,13,3,70.87003030843287,9.225352112676056,29.366197183098592,6.610407876230661,25.668073136427566,37.25352112676056,68.45070422535211,17.862165963431785,66.24472573839662
10,13,4,49.5344965104686,11.7,16.0,9.272183449651047,12.562313060817548,38.3,54.0,41.5752741774676,43.86839481555334
10,14,0,67.19045348644545,10.781893004115227,24.60905349794239,8.874281018898932,22.925225965488906,44.03292181069959,65.51440329218106,47.16516023007395,59.65488907148726
10,14,1,91.34010159387637,13.807531380753138,28.953974895397486,20.652173913043477,27.926421404682273,46.61087866108787,64.51882845188285,48.41137123745819,63.96321070234114
10,14,2,95.32196170614588,13.191489361702128,34.11347517730496,15.93484419263456,32.08215297450425,22.411347517730498,71.20567375886523,21.60056657223796,69.97167138810198
10,14,3,70.87003030843287,9.225352112676056,29.366197183098592,6.610407876230661,25.668073136427566,37.25352112676056,68.45070422535211,17.862165963431785,66.24472573839662
10,14,4,49.5344965104686,11.7,16.0,9.272183449651047,12.562313060817548,38.3,54.0,41.5752741774676,43.86839481555334
11,10,0,70.39437867521497,10.45267489711934,24.526748971193417,10.353327855382087,25.061626951520132,44.03292181069959,66.09053497942388,49.219391947411665,60.887428101889896
11,10,1,85.23635269587608,13.974895397489542,28.702928870292887,15.551839464882944,27.006688963210703,44.43514644351465,65.02092050209204,43.22742474916388,64.1304347826087
11,10,2,96.66907761236011,12.97872340425532,35.39007092198582,16.997167138810198,31.30311614730878,25.24822695035461,71.77304964539007,21.954674220963174,70.96317280453258
11,10,3,71.64348962976169,9.154929577464788,29.366197183098592,6.610407876230661,26.511954992967652,36.901408450704224,68.16901408450704,17.58087201125176,67.0886075949367
11,10,4,49.83509471585244,12.0,16.2,9.272183449651047,12.362911266201396,39.0,55.2,42.77168494516451,45.86241276171486
11,11,0,70.39437867521497,10.45267489711934,24.526748971193417,10.353327855382087,25.061626951520132,44.03292181069959,66.09053497942388,49.219391947411665,60.887428101889896
11,11,1,85.23635269587608,13.974895397489542,28.702928870292887,15.551839464882944,27.006688963210703,44.43514644351465,65.02092050209204,43.22742474916388,64.1304347826087
11,11,2,96.66907761236011,12.97872340425532,35.39007092198582,16.997167138810198,31.30311614730878,25.24822695035461,71.77304964539007,21.954674220963174,70.96317280453258
11,11,3,71.64348962976169,9.154929577464788,29.366197183098592,6.610407876230661,26.511954992967652,36.901408450704224,68.16901408450704,17.58087201125176,67.0886075949367
11,11,4,49.83509471585244,12.0,16.2,9.272183449651047,12.362911266201396,39.0,55.2,42.77168494516451,45.86241276171486
11,12,0,70.39437867521497,10.45267489711934,24.526748971193417,10.353327855382087,25.061626951520132,44.03292181069959,66.09053497942388,49.219391947411665,60.887428101889896
11,12,1,85.23635269587608,13.974895397489542,28.702928870292887,15.551839464882944,27.006688963210703,44.43514644351465,65.02092050209204,43.22742474916388,64.1304347826087
11,12,2,96.66907761236011,12.97872340425532,35.39007092198582,16.997167138810198,31.30311614730878,25.24822695035461,71.77304964539007,21.954674220963174,70.96317280453258
11,12,3,71.64348962976169,9.154929577464788,29.366197183098592,6.610407876230661,26.511954992967652,36.901408450704224,68.16901408450704,17.58087201125176,67.0886075949367
11,12,4,49.83509471585244,12.0,16.2,9.272183449651047,12.362911266201396,39.0,55.2,42.77168494516451,45.86241276171486
11,13,0,70.39437867521497,10.45267489711934,24.526748971193417,10.353327855382087,25.061626951520132,44.03292181069959,66.09053497942388,49.219391947411665,60.887428101889896
11,13,1,85.23635269587608,13.974895397489542,28.702928870292887,15.551839464882944,27.006688963210703,44.43514644351465,65.02092050209204,43.22742474916388,64.1304347826087
11,13,2,96.66907761236011,12.97872340425532,35.39007092198582,16.997167138810198,31.30311614730878,25.24822695035461,71.77304964539007,21.954674220963174,70.96317280453258
11,13,3,71.64348962976169,9.154929577464788,29.366197183098592,6.610407876230661,26.511954992967652,36.901408450704224,68.16901408450704,17.58087201125176,67.0886075949367
11,13,4,49.83509471585244,12.0,16.2,9.272183449651047,12.362911266201396,39.0,55.2,42.77168494516451,45.86241276171486
11,14,0,70.39437867521497,10.45267489711934,24.526748971193417,10.353327855382087,25.061626951520132,44.03292181069959,66.09053497942388,49.219391947411665,60.887428101889896
11,14,1,85.23635269587608,13.974895397489542,28.702928870292887,15.551839464882944,27.006688963210703,44.43514644351465,65.02092050209204,43.22742474916388,64.1304347826087
11,14,2,96.66907761236011,12.97872340425532,35.39007092198582,16.997167138810198,31.30311614730878,25.24822695035461,71.77304964539007,21.954674220963174,70.96317280453258
11,14,3,71.64348962976169,9.154929577464788,29.366197183098592,6.610407876230661,26.511954992967652,36.901408450704224,68.16901408450704,17.58087201125176,67.0886075949367
11,14,4,49.83509471585244,12.0,16.2,9.272183449651047,12.362911266201396,39.0,55.2,42.77168494516451,45.86241276171486
